Year,시도,시군구,Value
2018,2.서울특별시,성북구,22.1
2019,2.서울특별시,성북구,21.8
2020,2.서울특별시,성북구,19.0
2021,2.서울특별시,성북구,17.8
2022,2.서울특별시,성북구,17.8
2023,2.서울특별시,성북구,19.3
2015,2.서울특별시,송파구,21.8
2016,2.서울특별시,송파구,24.7
2017,2.서울특별시,송파구,23.3
2018,2.서울특별시,송파구,21.9
2019,2.서울특별시,송파구,23.3
2020,2.서울특별시,송파구,20.6
2021,2.서울특별시,송파구,19.0
2022,2.서울특별시,송파구,18.5
2023,2.서울특별시,송파구,19.9
2015,2.서울특별시,양천구,23.6
2016,2.서울특별시,양천구,25.3
2017,2.서울특별시,양천구,28.4
2018,2.서울특별시,양천구,22.9
2019,2.서울특별시,양천구,26.2
2020,2.서울특별시,양천구,22.1
2021,2.서울특별시,양천구,21.3
2022,2.서울특별시,양천구,20.3
2023,2.서울특별시,양천구,21.1
2015,2.서울특별시,영등포구,24.0
2016,2.서울특별시,영등포구,26.7
2017,2.서울특별시,영등포구,23.4
2018,2.서울특별시,영등포구,27.9
2019,2.서울특별시,영등포구,28.9
2020,2.서울특별시,영등포구,20.6
2021,2.서울특별시,영등포구,20.8
2022,2.서울특별시,영등포구,18.5
2023,2.서울특별시,영등포구,19.6
2015,2.서울특별시,용산구,24.3
2016,2.서울특별시,용산구,27.7
2017,2.서울특별시,용산구,24.5
2018,2.서울특별시,용산구,21.4
2019,2.서울특별시,용산구,23.8
2020,2.서울특별시,용산구,19.8
2021,2.서울특별시,용산구,19.5
2022,2.서울특별시,용산구,19.0
2023,2.서울특별시,용산구,20.8
2015,2.서울특별시,은평구,22.5
2016,2.서울특별시,은평구,24.7
2017,2.서울특별시,은평구,23.6
2018,2.서울특별시,은평구,25.9
2019,2.서울특별시,은평구,24.2
2020,2.서울특별시,은평구,19.3
2021,2.서울특별시,은평구,20.3
2022,2.서울특별시,은평구,19.3
2023,2.서울특별시,은평구,19.3
2015,2.서울특별시,종로구,25.1
2016,2.서울특별시,종로구,29.5
2017,2.서울특별시,종로구,24.4
2018,2.서울특별시,종로구,20.7
2019,2.서울특별시,종로구,22.8
2020,2.서울특별시,종로구,21.4
2021,2.서울특별시,종로구,20.6
2022,2.서울특별시,종로구,19.3
2023,2.서울특별시,종로구,19.7
2015,2.서울특별시,중구,22.9
2016,2.서울특별시,중구,25.9
2017,2.서울특별시,중구,24.5
2018,2.서울특별시,중구,21.6
2019,2.서울특별시,중구,22.7
2020,2.서울특별시,중구,23.2
2021,2.서울특별시,중구,20.8
2022,2.서울특별시,중구,19.2
2023,2.서울특별시,중구,18.3
2015,2.서울특별시,중랑구,22.9
2016,2.서울특별시,중랑구,27.3
2017,2.서울특별시,중랑구,24.5
2018,2.서울특별시,중랑구,20.8
2019,2.서울특별시,중랑구,24.8
2020,2.서울특별시,중랑구,19.2
2021,2.서울특별시,중랑구,18.4
2022,2.서울특별시,중랑구,18.3
2023,2.서울특별시,중랑구,20.0
2015,3.인천광역시,,28.7
2016,3.인천광역시,,26.6
2017,3.인천광역시,,25.2
2018,3.인천광역시,,22.1
2019,3.인천광역시,,23.1
2020,3.인천광역시,,18.0
2021,3.인천광역시,,20.4
2022,3.인천광역시,,19.1
2023,3.인천광역시,,21.6
2015,3.인천광역시,강화군,24.3
2016,3.인천광역시,강화군,23.4
2017,3.인천광역시,강화군,21.7
2018,3.인천광역시,강화군,20.6
2019,3.인천광역시,강화군,24.4
2020,3.인천광역시,강화군,16.7
2021,3.인천광역시,강화군,18.7
2022,3.인천광역시,강화군,18.8
2023,3.인천광역시,강화군,20.5
2015,3.인천광역시,계양구,29.8
2016,3.인천광역시,계양구,32.1
2017,3.인천광역시,계양구,32.0
2018,3.인천광역시,계양구,24.1
2019,3.인천광역시,계양구,22.8
2020,3.인천광역시,계양구,18.6
2021,3.인천광역시,계양구,19.3
2022,3.인천광역시,계양구,16.8
2023,3.인천광역시,계양구,20.3
2015,3.인천광역시,남동구,32.1
2016,3.인천광역시,남동구,26.5
2017,3.인천광역시,남동구,25.6
2018,3.인천광역시,남동구,23.4
2019,3.인천광역시,남동구,21.9
2020,3.인천광역시,남동구,16.9
2021,3.인천광역시,남동구,21.1
2022,3.인천광역시,남동구,20.3
2023,3.인천광역시,남동구,22.6
2015,3.인천광역시,동구,33.0
2016,3.인천광역시,동구,26.6
2017,3.인천광역시,동구,24.8
2018,3.인천광역시,동구,22.9
2019,3.인천광역시,동구,25.8
2020,3.인천광역시,동구,18.8
2021,3.인천광역시,동구,21.1
2022,3.인천광역시,동구,19.1
2023,3.인천광역시,동구,26.0
2017,3.인천광역시,미추홀구,22.8
2018,3.인천광역시,미추홀구,24.9
2019,3.인천광역시,미추홀구,26.9
2020,3.인천광역시,미추홀구,21.3
2021,3.인천광역시,미추홀구,22.4
2022,3.인천광역시,미추홀구,20.0
2023,3.인천광역시,미추홀구,21.4
2016,3.인천광역시,부평구,26.3
2017,3.인천광역시,부평구,23.5
2018,3.인천광역시,부평구,18.9
2019,3.인천광역시,부평구,20.5
2020,3.인천광역시,부평구,18.5
2021,3.인천광역시,부평구,20.7
2022,3.인천광역시,부평구,19.5
2023,3.인천광역시,부평구,23.2
2015,3.인천광역시,서구,23.9
2016,3.인천광역시,서구,25.4
2017,3.인천광역시,서구,25.5
2018,3.인천광역시,서구,22.1
2019,3.인천광역시,서구,22.4
2020,3.인천광역시,서구,18.6
2021,3.인천광역시,서구,20.5
2022,3.인천광역시,서구,18.4
2023,3.인천광역시,서구,22.2
2016,3.인천광역시,연수구,24.8
2017,3.인천광역시,연수구,24.4
2018,3.인천광역시,연수구,20.8
2019,3.인천광역시,연수구,23.7
2020,3.인천광역시,연수구,18.3
2021,3.인천광역시,연수구,19.9
2022,3.인천광역시,연수구,19.4
2023,3.인천광역시,연수구,21.5
2020,3.인천광역시,옹진군,18.1
2021,3.인천광역시,옹진군,21.3
2022,3.인천광역시,옹진군,18.8
2023,3.인천광역시,옹진군,19.8
2015,3.인천광역시,중구,30.6
2016,3.인천광역시,중구,28.0
2017,3.인천광역시,중구,25.3
2018,3.인천광역시,중구,20.6
2019,3.인천광역시,중구,23.6
2020,3.인천광역시,중구,16.7
2021,3.인천광역시,중구,19.3
2022,3.인천광역시,중구,18.6
2023,3.인천광역시,중구,20.0
2015,4.경기도,,26.3
2016,4.경기도,,27.8
2017,4.경기도,,26.9
2018,4.경기도,,25.1
2019,4.경기도,,25.6
2020,4.경기도,,21.0
2021,4.경기도,,20.8
2022,4.경기도,,19.6
2023,4.경기도,,20.6
2017,4.경기도,가평군,20.9
2018,4.경기도,가평군,21.0
2019,4.경기도,가평군,19.2
2020,4.경기도,가평군,17.1
2021,4.경기도,가평군,18.1
2022,4.경기도,가평군,17.8
2023,4.경기도,가평군,18.4
2017,4.경기도,고양시,28.5
2018,4.경기도,고양시,25.1
2019,4.경기도,고양시,25.0
2020,4.경기도,고양시,20.2
2021,4.경기도,고양시,20.6
2022,4.경기도,고양시,18.9
2023,4.경기도,고양시,20.2
2016,4.경기도,과천시,23.0
2017,4.경기도,과천시,24.2
2018,4.경기도,과천시,23.4
2019,4.경기도,과천시,22.1
2020,4.경기도,과천시,19.0
2021,4.경기도,과천시,18.1
2022,4.경기도,과천시,17.4
2023,4.경기도,과천시,18.4
2016,4.경기도,광명시,26.0
2017,4.경기도,광명시,27.0
2018,4.경기도,광명시,25.3
2019,4.경기도,광명시,25.7
2020,4.경기도,광명시,22.5
2021,4.경기도,광명시,22.0
2022,4.경기도,광명시,20.1
2023,4.경기도,광명시,19.7
2017,4.경기도,광주시,31.7
2018,4.경기도,광주시,27.6
2019,4.경기도,광주시,26.3
2020,4.경기도,광주시,22.1
2021,4.경기도,광주시,21.2
2022,4.경기도,광주시,20.3
2023,4.경기도,광주시,20.6
2015,4.경기도,구리시,32.3
2016,4.경기도,구리시,31.7
2017,4.경기도,구리시,29.6
2018,4.경기도,구리시,25.4
2019,4.경기도,구리시,26.1
2020,4.경기도,구리시,20.4
2021,4.경기도,구리시,19.3
2022,4.경기도,구리시,17.4
2023,4.경기도,구리시,19.9
2017,4.경기도,군포시,25.6
2018,4.경기도,군포시,25.7
2019,4.경기도,군포시,25.1
2020,4.경기도,군포시,21.0
2021,4.경기도,군포시,20.5
2022,4.경기도,군포시,18.0
2023,4.경기도,군포시,20.7
2015,4.경기도,김포시,27.3
2016,4.경기도,김포시,33.5
2017,4.경기도,김포시,27.3
2018,4.경기도,김포시,24.1
2019,4.경기도,김포시,26.0
2020,4.경기도,김포시,22.3
2021,4.경기도,김포시,24.9
2022,4.경기도,김포시,21.3
2023,4.경기도,김포시,23.1
2017,4.경기도,남양주시,25.8
2018,4.경기도,남양주시,24.4
2019,4.경기도,남양주시,25.2
2020,4.경기도,남양주시,19.8
2021,4.경기도,남양주시,18.0
2022,4.경기도,남양주시,17.4
2023,4.경기도,남양주시,18.8
2017,4.경기도,동두천시,32.9
2018,4.경기도,동두천시,22.9
2019,4.경기도,동두천시,25.3
2020,4.경기도,동두천시,19.0
2021,4.경기도,동두천시,15.6
2022,4.경기도,동두천시,15.3
2023,4.경기도,동두천시,15.1
2015,4.경기도,부천시,31.7
2016,4.경기도,부천시,26.1
2017,4.경기도,부천시,21.7
2018,4.경기도,부천시,25.9
2019,4.경기도,부천시,31.7
2020,4.경기도,부천시,25.2
2021,4.경기도,부천시,24.6
2022,4.경기도,부천시,19.2
2023,4.경기도,부천시,20.0
2015,4.경기도,성남시,20.4
2016,4.경기도,성남시,23.6
2017,4.경기도,성남시,26.6
2018,4.경기도,성남시,24.1
2019,4.경기도,성남시,23.4
2020,4.경기도,성남시,19.7
2021,4.경기도,성남시,18.7
2022,4.경기도,성남시,17.6
2023,4.경기도,성남시,18.2
2015,4.경기도,수원시,25.1
2016,4.경기도,수원시,25.8
2017,4.경기도,수원시,25.9
2018,4.경기도,수원시,23.2
2019,4.경기도,수원시,24.6
2020,4.경기도,수원시,20.7
2021,4.경기도,수원시,19.3
2022,4.경기도,수원시,17.8
2023,4.경기도,수원시,19.6
2017,4.경기도,시흥시,28.5
2018,4.경기도,시흥시,28.9
2019,4.경기도,시흥시,30.3
2020,4.경기도,시흥시,21.9
2021,4.경기도,시흥시,24.1
2022,4.경기도,시흥시,21.8
2023,4.경기도,시흥시,23.3
2015,4.경기도,안산시,26.2
2016,4.경기도,안산시,28.5
2017,4.경기도,안산시,26.5
2018,4.경기도,안산시,23.9
2019,4.경기도,안산시,23.7
2020,4.경기도,안산시,18.4
2021,4.경기도,안산시,19.8
2022,4.경기도,안산시,18.4
2023,4.경기도,안산시,19.4
2016,4.경기도,안성시,41.0
2017,4.경기도,안성시,26.2
2018,4.경기도,안성시,29.1
2019,4.경기도,안성시,28.0
2020,4.경기도,안성시,22.5
2021,4.경기도,안성시,22.5
2022,4.경기도,안성시,22.6
2023,4.경기도,안성시,22.9
2016,4.경기도,안양시,26.7
2017,4.경기도,안양시,23.8
2018,4.경기도,안양시,26.7
2019,4.경기도,안양시,24.8
2020,4.경기도,안양시,21.9
2021,4.경기도,안양시,20.0
2022,4.경기도,안양시,19.8
2023,4.경기도,안양시,20.4
2017,4.경기도,양주시,32.1
2018,4.경기도,양주시,25.7
2019,4.경기도,양주시,26.0
2020,4.경기도,양주시,20.0
2021,4.경기도,양주시,19.7
2022,4.경기도,양주시,19.0
2023,4.경기도,양주시,20.5
2015,4.경기도,양평군,23.5
2016,4.경기도,양평군,23.8
2017,4.경기도,양평군,26.3
2018,4.경기도,양평군,23.1
2019,4.경기도,양평군,23.2
2020,4.경기도,양평군,19.8
2021,4.경기도,양평군,20.8
2022,4.경기도,양평군,19.1
2023,4.경기도,양평군,19.6
2016,4.경기도,여주시,32.5
2017,4.경기도,여주시,28.4
2018,4.경기도,여주시,24.7
2019,4.경기도,여주시,32.1
2020,4.경기도,여주시,24.4
2021,4.경기도,여주시,23.9
2022,4.경기도,여주시,23.1
2023,4.경기도,여주시,25.5
2016,4.경기도,연천군,32.0
2017,4.경기도,연천군,25.8
2018,4.경기도,연천군,17.8
2019,4.경기도,연천군,18.8
2020,4.경기도,연천군,15.5
2021,4.경기도,연천군,18.4
2022,4.경기도,연천군,14.4
2023,4.경기도,연천군,16.9
2017,4.경기도,오산시,28.8
2018,4.경기도,오산시,27.8
2019,4.경기도,오산시,26.5
2020,4.경기도,오산시,19.4
2021,4.경기도,오산시,18.9
2022,4.경기도,오산시,20.0
2023,4.경기도,오산시,19.9
2016,4.경기도,용인시,25.8
2017,4.경기도,용인시,28.6
2018,4.경기도,용인시,25.2
2019,4.경기도,용인시,23.5
2020,4.경기도,용인시,22.0
2021,4.경기도,용인시,20.7
2022,4.경기도,용인시,20.5
2023,4.경기도,용인시,21.5
2015,4.경기도,의왕시,27.0
2016,4.경기도,의왕시,26.3
2017,4.경기도,의왕시,24.9
2018,4.경기도,의왕시,25.2
2019,4.경기도,의왕시,26.8
2020,4.경기도,의왕시,22.2
2021,4.경기도,의왕시,16.9
2022,4.경기도,의왕시,16.3
2023,4.경기도,의왕시,17.5
2015,4.경기도,의정부시,46.0
2016,4.경기도,의정부시,34.3
2017,4.경기도,의정부시,28.4
2018,4.경기도,의정부시,24.4
2019,4.경기도,의정부시,23.3
2020,4.경기도,의정부시,20.5
2021,4.경기도,의정부시,18.6
2022,4.경기도,의정부시,18.1
2023,4.경기도,의정부시,18.3
2017,4.경기도,이천시,27.3
2018,4.경기도,이천시,27.4
2019,4.경기도,이천시,27.5
2020,4.경기도,이천시,22.9
2021,4.경기도,이천시,22.1
2022,4.경기도,이천시,22.1
2023,4.경기도,이천시,23.3
2016,4.경기도,파주시,29.8
2017,4.경기도,파주시,29.3
2018,4.경기도,파주시,25.7
2019,4.경기도,파주시,27.8
2020,4.경기도,파주시,22.2
2021,4.경기도,파주시,21.8
2022,4.경기도,파주시,19.3
2023,4.경기도,파주시,19.1
2017,4.경기도,평택시,32.5
2018,4.경기도,평택시,29.8
2019,4.경기도,평택시,29.1
2020,4.경기도,평택시,22.1
2021,4.경기도,평택시,23.9
2022,4.경기도,평택시,23.2
2023,4.경기도,평택시,24.5
2016,4.경기도,포천시,26.1
2017,4.경기도,포천시,29.1
2018,4.경기도,포천시,24.5
2019,4.경기도,포천시,24.5
2020,4.경기도,포천시,19.7
2021,4.경기도,포천시,19.4
2022,4.경기도,포천시,19.3
2023,4.경기도,포천시,19.8
2015,4.경기도,하남시,23.0
2016,4.경기도,하남시,21.7
2017,4.경기도,하남시,25.8
2018,4.경기도,하남시,21.8
2019,4.경기도,하남시,20.5
2020,4.경기도,하남시,16.1
2021,4.경기도,하남시,16.4
2022,4.경기도,하남시,16.7
2023,4.경기도,하남시,18.2
2017,4.경기도,화성시,25.3
2018,4.경기도,화성시,27.0
2019,4.경기도,화성시,28.5
2020,4.경기도,화성시,21.8
2021,4.경기도,화성시,21.9
2022,4.경기도,화성시,21.1
2023,4.경기도,화성시,22.6
