Year,시도,시군구,Value
2008,2.서울특별시,강북구,33.1
2009,2.서울특별시,강북구,33.2
2010,2.서울특별시,강북구,33.2
2011,2.서울특별시,강북구,33.4
2012,2.서울특별시,강북구,34
2013,2.서울특별시,강북구,34.7
2014,2.서울특별시,강북구,35.4
2015,2.서울특별시,강북구,35.9
2016,2.서울특별시,강북구,36.1
2017,2.서울특별시,강북구,36.8
2018,2.서울특별시,강북구,37.5
2019,2.서울특별시,강북구,38.3
2020,2.서울특별시,강북구,39.7
2021,2.서울특별시,강북구,41.2
2001,2.서울특별시,강서구,32.9
2002,2.서울특별시,강서구,32.3
2003,2.서울특별시,강서구,31.9
2004,2.서울특별시,강서구,31.7
2005,2.서울특별시,강서구,31.6
2006,2.서울특별시,강서구,31.4
2007,2.서울특별시,강서구,31.2
2008,2.서울특별시,강서구,31.2
2009,2.서울특별시,강서구,31.1
2010,2.서울특별시,강서구,30.7
2011,2.서울특별시,강서구,30.4
2012,2.서울특별시,강서구,30.5
2013,2.서울특별시,강서구,30.9
2014,2.서울특별시,강서구,31.4
2015,2.서울특별시,강서구,31.8
2016,2.서울특별시,강서구,32
2017,2.서울특별시,강서구,32.4
2018,2.서울특별시,강서구,32.9
2019,2.서울특별시,강서구,33.4
2020,2.서울특별시,강서구,34.2
2021,2.서울특별시,강서구,35.1
2001,2.서울특별시,관악구,27.8
2002,2.서울특별시,관악구,27.4
2003,2.서울특별시,관악구,27.2
2004,2.서울특별시,관악구,27.3
2005,2.서울특별시,관악구,27.5
2006,2.서울특별시,관악구,27.4
2007,2.서울특별시,관악구,27.5
2008,2.서울특별시,관악구,27.5
2009,2.서울특별시,관악구,27.3
2010,2.서울특별시,관악구,27.2
2011,2.서울특별시,관악구,27.2
2012,2.서울특별시,관악구,27.5
2013,2.서울특별시,관악구,27.9
2014,2.서울특별시,관악구,28.3
2015,2.서울특별시,관악구,28.6
2016,2.서울특별시,관악구,28.7
2017,2.서울특별시,관악구,28.9
2018,2.서울특별시,관악구,29
2019,2.서울특별시,관악구,29
2020,2.서울특별시,관악구,29.3
2021,2.서울특별시,관악구,29.7
2001,2.서울특별시,광진구,31.4
2002,2.서울특별시,광진구,30.9
2003,2.서울특별시,광진구,30.6
2004,2.서울특별시,광진구,30.5
2005,2.서울특별시,광진구,30.4
2006,2.서울특별시,광진구,30
2007,2.서울특별시,광진구,29.6
2008,2.서울특별시,광진구,29.3
2009,2.서울특별시,광진구,28.8
2010,2.서울특별시,광진구,28.3
2011,2.서울특별시,광진구,28.1
2012,2.서울특별시,광진구,28.1
2013,2.서울특별시,광진구,28.3
2014,2.서울특별시,광진구,28.4
2015,2.서울특별시,광진구,28.5
2016,2.서울특별시,광진구,28.7
2017,2.서울특별시,광진구,29
2018,2.서울특별시,광진구,29.4
2019,2.서울특별시,광진구,29.8
2020,2.서울특별시,광진구,30.5
2021,2.서울특별시,광진구,31.1
2001,2.서울특별시,구로구,31.2
2002,2.서울특별시,구로구,31.1
2003,2.서울특별시,구로구,31
2004,2.서울특별시,구로구,31
2005,2.서울특별시,구로구,31
2006,2.서울특별시,구로구,30.8
2007,2.서울특별시,구로구,30.9
2008,2.서울특별시,구로구,31.1
2009,2.서울특별시,구로구,31.1
2010,2.서울특별시,구로구,31
2011,2.서울특별시,구로구,31.3
2012,2.서울특별시,구로구,31.9
2013,2.서울특별시,구로구,32.5
2014,2.서울특별시,구로구,33.2
2015,2.서울특별시,구로구,33.8
2016,2.서울특별시,구로구,34.3
2017,2.서울특별시,구로구,35
2018,2.서울특별시,구로구,35.8
2019,2.서울특별시,구로구,36.6
2020,2.서울특별시,구로구,37.7
2021,2.서울특별시,구로구,38.8
2001,2.서울특별시,금천구,31.8
2002,2.서울특별시,금천구,31.5
2003,2.서울특별시,금천구,31.4
2004,2.서울특별시,금천구,31.5
2005,2.서울특별시,금천구,31.6
2006,2.서울특별시,금천구,31.3
2007,2.서울특별시,금천구,31.2
2008,2.서울특별시,금천구,30.8
2009,2.서울특별시,금천구,30.3
2010,2.서울특별시,금천구,29.7
2011,2.서울특별시,금천구,29.3
2012,2.서울특별시,금천구,29.3
2013,2.서울특별시,금천구,29.6
2014,2.서울특별시,금천구,29.9
2015,2.서울특별시,금천구,30.4
2016,2.서울특별시,금천구,30.8
2017,2.서울특별시,금천구,31.4
2018,2.서울특별시,금천구,32.1
2019,2.서울특별시,금천구,32.6
2020,2.서울특별시,금천구,33.3
2021,2.서울특별시,금천구,33.9
2001,2.서울특별시,노원구,36.8
2002,2.서울특별시,노원구,36.6
2003,2.서울특별시,노원구,36.6
2004,2.서울특별시,노원구,36.6
2005,2.서울특별시,노원구,36.4
2006,2.서울특별시,노원구,36
2007,2.서울특별시,노원구,35.8
2008,2.서울특별시,노원구,35.5
2009,2.서울특별시,노원구,35
2010,2.서울특별시,노원구,34.4
2011,2.서울특별시,노원구,33.8
2012,2.서울특별시,노원구,33.6
2013,2.서울특별시,노원구,33.6
2014,2.서울특별시,노원구,33.6
2015,2.서울특별시,노원구,33.6
2016,2.서울특별시,노원구,33.7
2017,2.서울특별시,노원구,34.1
2018,2.서울특별시,노원구,34.8
2019,2.서울특별시,노원구,35.5
2020,2.서울특별시,노원구,36.8
2021,2.서울특별시,노원구,38.1
2001,2.서울특별시,도봉구,35.2
2002,2.서울특별시,도봉구,34.8
2003,2.서울특별시,도봉구,34.3
2004,2.서울특별시,도봉구,34.2
2005,2.서울특별시,도봉구,34
2006,2.서울특별시,도봉구,33.7
2007,2.서울특별시,도봉구,33.5
2008,2.서울특별시,도봉구,33.2
2009,2.서울특별시,도봉구,32.9
2010,2.서울특별시,도봉구,32.7
2011,2.서울특별시,도봉구,32.6
2012,2.서울특별시,도봉구,32.7
2013,2.서울특별시,도봉구,33.1
2014,2.서울특별시,도봉구,33.5
2015,2.서울특별시,도봉구,33.9
2016,2.서울특별시,도봉구,34.3
2017,2.서울특별시,도봉구,35
2018,2.서울특별시,도봉구,36.1
2019,2.서울특별시,도봉구,37.1
2020,2.서울특별시,도봉구,38.7
2021,2.서울특별시,도봉구,40.5
2001,2.서울특별시,동대문구,30.3
2002,2.서울특별시,동대문구,30.5
2003,2.서울특별시,동대문구,30.6
2004,2.서울특별시,동대문구,31
2005,2.서울특별시,동대문구,31.2
2006,2.서울특별시,동대문구,31.4
2007,2.서울특별시,동대문구,31.8
2008,2.서울특별시,동대문구,32.1
2009,2.서울특별시,동대문구,32.1
2010,2.서울특별시,동대문구,32.2
2011,2.서울특별시,동대문구,32.3
2012,2.서울특별시,동대문구,32.7
2013,2.서울특별시,동대문구,33.2
2014,2.서울특별시,동대문구,33.6
2015,2.서울특별시,동대문구,33.9
2016,2.서울특별시,동대문구,34
2017,2.서울특별시,동대문구,34.6
2018,2.서울특별시,동대문구,35.2
2019,2.서울특별시,동대문구,35.8
2020,2.서울특별시,동대문구,36.7
2021,2.서울특별시,동대문구,37.5
2001,2.서울특별시,동작구,30.4
2002,2.서울특별시,동작구,30.4
2003,2.서울특별시,동작구,30.3
2004,2.서울특별시,동작구,30.5
2005,2.서울특별시,동작구,30.9
2006,2.서울특별시,동작구,31
2007,2.서울특별시,동작구,31.2
2008,2.서울특별시,동작구,31.5
2009,2.서울특별시,동작구,31.4
2010,2.서울특별시,동작구,31.3
2011,2.서울특별시,동작구,31.2
2012,2.서울특별시,동작구,31.4
2013,2.서울특별시,동작구,31.8
2014,2.서울특별시,동작구,32.2
2015,2.서울특별시,동작구,32.7
2016,2.서울특별시,동작구,33
2017,2.서울특별시,동작구,33.4
2018,2.서울특별시,동작구,33.8
2019,2.서울특별시,동작구,34.1
2020,2.서울특별시,동작구,34.8
2021,2.서울특별시,동작구,35.7
2001,2.서울특별시,마포구,31
2002,2.서울특별시,마포구,31.2
2003,2.서울특별시,마포구,31.4
2004,2.서울특별시,마포구,31.7
2005,2.서울특별시,마포구,31.9
2006,2.서울특별시,마포구,31.9
2007,2.서울특별시,마포구,32.1
2008,2.서울특별시,마포구,32.4
2009,2.서울특별시,마포구,32.3
2010,2.서울특별시,마포구,32.4
2011,2.서울특별시,마포구,32.5
2012,2.서울특별시,마포구,32.6
2013,2.서울특별시,마포구,32.9
2014,2.서울특별시,마포구,32.9
2015,2.서울특별시,마포구,32.7
2016,2.서울특별시,마포구,32.5
2017,2.서울특별시,마포구,32.6
2018,2.서울특별시,마포구,32.7
2019,2.서울특별시,마포구,32.6
2020,2.서울특별시,마포구,32.7
2021,2.서울특별시,마포구,32.9
2001,2.서울특별시,서대문구,32.5
2002,2.서울특별시,서대문구,32.7
2003,2.서울특별시,서대문구,33
2004,2.서울특별시,서대문구,33.5
2005,2.서울특별시,서대문구,33.9
2006,2.서울특별시,서대문구,34
2007,2.서울특별시,서대문구,34.2
2008,2.서울특별시,서대문구,34.3
2009,2.서울특별시,서대문구,34.1
2010,2.서울특별시,서대문구,33.9
2011,2.서울특별시,서대문구,33.9
2012,2.서울특별시,서대문구,34
2013,2.서울특별시,서대문구,34.4
2014,2.서울특별시,서대문구,34.7
2015,2.서울특별시,서대문구,34.9
2016,2.서울특별시,서대문구,35
2017,2.서울특별시,서대문구,35.2
2018,2.서울특별시,서대문구,35.7
2019,2.서울특별시,서대문구,36.1
2020,2.서울특별시,서대문구,36.6
2021,2.서울특별시,서대문구,37.3
2001,2.서울특별시,서초구,27.4
2002,2.서울특별시,서초구,27.7
2003,2.서울특별시,서초구,28.1
2004,2.서울특별시,서초구,28.4
2005,2.서울특별시,서초구,28.6
2006,2.서울특별시,서초구,28.7
2007,2.서울특별시,서초구,29
2008,2.서울특별시,서초구,29.3
2009,2.서울특별시,서초구,29.7
2010,2.서울특별시,서초구,30.2
2011,2.서울특별시,서초구,30.8
2012,2.서울특별시,서초구,31.6
2013,2.서울특별시,서초구,32.6
2014,2.서울특별시,서초구,33.6
2015,2.서울특별시,서초구,34.2
2016,2.서울특별시,서초구,34.5
2017,2.서울특별시,서초구,34.9
2018,2.서울특별시,서초구,35.6
2019,2.서울특별시,서초구,36.2
2020,2.서울특별시,서초구,37.2
2021,2.서울특별시,서초구,38.4
2001,2.서울특별시,성동구,32.1
2002,2.서울특별시,성동구,32.1
2003,2.서울특별시,성동구,32
2004,2.서울특별시,성동구,32
2005,2.서울특별시,성동구,32.2
2006,2.서울특별시,성동구,32.1
2007,2.서울특별시,성동구,32.1
2008,2.서울특별시,성동구,32.3
2009,2.서울특별시,성동구,32.1
2010,2.서울특별시,성동구,31.8
2011,2.서울특별시,성동구,31.6
2012,2.서울특별시,성동구,31.6
2013,2.서울특별시,성동구,31.7
2014,2.서울특별시,성동구,31.9
2015,2.서울특별시,성동구,32
2016,2.서울특별시,성동구,32.2
2017,2.서울특별시,성동구,32.3
2018,2.서울특별시,성동구,32.5
2019,2.서울특별시,성동구,32.9
2020,2.서울특별시,성동구,33.6
2021,2.서울특별시,성동구,34.6
2001,2.서울특별시,성북구,30.9
2002,2.서울특별시,성북구,31
2003,2.서울특별시,성북구,31.3
2004,2.서울특별시,성북구,31.8
2005,2.서울특별시,성북구,32.4
2006,2.서울특별시,성북구,32.7
2007,2.서울특별시,성북구,33.2
2008,2.서울특별시,성북구,33.6
2009,2.서울특별시,성북구,33.7
2010,2.서울특별시,성북구,33.7
2011,2.서울특별시,성북구,33.8
2012,2.서울특별시,성북구,34.2
2013,2.서울특별시,성북구,34.6
2014,2.서울특별시,성북구,35
2015,2.서울특별시,성북구,35.3
2016,2.서울특별시,성북구,35.4
2017,2.서울특별시,성북구,35.8
2018,2.서울특별시,성북구,36.4
2019,2.서울특별시,성북구,36.6
2020,2.서울특별시,성북구,37
2021,2.서울특별시,성북구,37.9
2001,2.서울특별시,송파구,31.7
2002,2.서울특별시,송파구,31.4
2003,2.서울특별시,송파구,31
2004,2.서울특별시,송파구,30.8
2005,2.서울특별시,송파구,30.5
2006,2.서울특별시,송파구,29.9
2007,2.서울특별시,송파구,29.6
2008,2.서울특별시,송파구,29.8
2009,2.서울특별시,송파구,29.8
2010,2.서울특별시,송파구,29.6
2011,2.서울특별시,송파구,29.5
2012,2.서울특별시,송파구,29.7
2013,2.서울특별시,송파구,30.1
2014,2.서울특별시,송파구,30.5
2015,2.서울특별시,송파구,30.8
2016,2.서울특별시,송파구,31
2017,2.서울특별시,송파구,31.6
2018,2.서울특별시,송파구,32.3
2019,2.서울특별시,송파구,33
2020,2.서울특별시,송파구,34.2
2021,2.서울특별시,송파구,35.6
2001,2.서울특별시,양천구,33.6
2002,2.서울특별시,양천구,33.8
2003,2.서울특별시,양천구,34
2004,2.서울특별시,양천구,34.1
2005,2.서울특별시,양천구,34
2006,2.서울특별시,양천구,33.7
2007,2.서울특별시,양천구,33.3
2008,2.서울특별시,양천구,32.8
2009,2.서울특별시,양천구,32.2
2010,2.서울특별시,양천구,31.7
2011,2.서울특별시,양천구,31.3
2012,2.서울특별시,양천구,31.2
2013,2.서울특별시,양천구,31.2
2014,2.서울특별시,양천구,31.3
2015,2.서울특별시,양천구,31.5
2016,2.서울특별시,양천구,31.9
2017,2.서울특별시,양천구,32.6
2018,2.서울특별시,양천구,33.6
2019,2.서울특별시,양천구,34.5
2020,2.서울특별시,양천구,35.8
2021,2.서울특별시,양천구,37.2
2001,2.서울특별시,영등포구,31.5
2002,2.서울특별시,영등포구,31.4
2003,2.서울특별시,영등포구,31.5
2004,2.서울특별시,영등포구,31.6
2005,2.서울특별시,영등포구,31.7
2006,2.서울특별시,영등포구,31.6
2007,2.서울특별시,영등포구,31.8
2008,2.서울특별시,영등포구,32
2009,2.서울특별시,영등포구,31.8
2010,2.서울특별시,영등포구,31.5
2011,2.서울특별시,영등포구,31.4
2012,2.서울특별시,영등포구,31.7
2013,2.서울특별시,영등포구,32
2014,2.서울특별시,영등포구,32.2
2015,2.서울특별시,영등포구,32.5
2016,2.서울특별시,영등포구,32.7
2017,2.서울특별시,영등포구,33.1
2018,2.서울특별시,영등포구,33.4
2019,2.서울특별시,영등포구,33.7
2020,2.서울특별시,영등포구,34.1
2021,2.서울특별시,영등포구,34.7
2001,2.서울특별시,용산구,31.8
2002,2.서울특별시,용산구,32.3
2003,2.서울특별시,용산구,32.7
2004,2.서울특별시,용산구,33.1
2005,2.서울특별시,용산구,33.5
2006,2.서울특별시,용산구,33.5
2007,2.서울특별시,용산구,33.6
2008,2.서울특별시,용산구,33.6
2009,2.서울특별시,용산구,33.5
2010,2.서울특별시,용산구,33.4
2011,2.서울특별시,용산구,33.4
2012,2.서울특별시,용산구,33.7
2013,2.서울특별시,용산구,34.2
2014,2.서울특별시,용산구,34.5
2015,2.서울특별시,용산구,34.6
2016,2.서울특별시,용산구,34.6
2017,2.서울특별시,용산구,34.4
2018,2.서울특별시,용산구,34.2
2019,2.서울특별시,용산구,34.2
2020,2.서울특별시,용산구,34.4
2021,2.서울특별시,용산구,34.6
2001,2.서울특별시,은평구,32.7
2002,2.서울특별시,은평구,32.8
2003,2.서울특별시,은평구,33
2004,2.서울특별시,은평구,33.4
2005,2.서울특별시,은평구,33.7
2006,2.서울특별시,은평구,33.7
2007,2.서울특별시,은평구,33.9
2008,2.서울특별시,은평구,34.1
2009,2.서울특별시,은평구,34
2010,2.서울특별시,은평구,34
2011,2.서울특별시,은평구,34
2012,2.서울특별시,은평구,34.4
2013,2.서울특별시,은평구,34.9
2014,2.서울특별시,은평구,35.1
2015,2.서울특별시,은평구,35.3
2016,2.서울특별시,은평구,35.4
2017,2.서울특별시,은평구,35.8
2018,2.서울특별시,은평구,36.2
2019,2.서울특별시,은평구,36.7
2020,2.서울특별시,은평구,37.5
2021,2.서울특별시,은평구,38.4
2001,2.서울특별시,종로구,32.3
2002,2.서울특별시,종로구,32.5
2003,2.서울특별시,종로구,32.8
2004,2.서울특별시,종로구,33.2
2005,2.서울특별시,종로구,33.3
2006,2.서울특별시,종로구,33.2
2007,2.서울특별시,종로구,33.3
2008,2.서울특별시,종로구,33.5
2009,2.서울특별시,종로구,33.3
2010,2.서울특별시,종로구,33.1
2011,2.서울특별시,종로구,33.1
2012,2.서울특별시,종로구,33.4
2013,2.서울특별시,종로구,33.8
2014,2.서울특별시,종로구,34
2015,2.서울특별시,종로구,34.1
2016,2.서울특별시,종로구,34.1
2017,2.서울특별시,종로구,34.4
2018,2.서울특별시,종로구,34.9
2019,2.서울특별시,종로구,35.5
2020,2.서울특별시,종로구,36.3
2021,2.서울특별시,종로구,37
2001,2.서울특별시,중구,31.2
2002,2.서울특별시,중구,31.4
2003,2.서울특별시,중구,31.6
2004,2.서울특별시,중구,32
2005,2.서울특별시,중구,32.2
2006,2.서울특별시,중구,32.2
2007,2.서울특별시,중구,32.4
2008,2.서울특별시,중구,32.6
2009,2.서울특별시,중구,32.4
2010,2.서울특별시,중구,32.3
2011,2.서울특별시,중구,32.2
2012,2.서울특별시,중구,32.4
2013,2.서울특별시,중구,32.8
2014,2.서울특별시,중구,33.1
2015,2.서울특별시,중구,33.4
2016,2.서울특별시,중구,33.5
2017,2.서울특별시,중구,33.9
2018,2.서울특별시,중구,34.2
2019,2.서울특별시,중구,34.8
2020,2.서울특별시,중구,35.8
2021,2.서울특별시,중구,36.9
2001,2.서울특별시,중랑구,32.9
2002,2.서울특별시,중랑구,32.4
2003,2.서울특별시,중랑구,31.9
2004,2.서울특별시,중랑구,31.7
2005,2.서울특별시,중랑구,31.5
2006,2.서울특별시,중랑구,31.2
2007,2.서울특별시,중랑구,30.9
2008,2.서울특별시,중랑구,30.6
2009,2.서울특별시,중랑구,30.3
2010,2.서울특별시,중랑구,30
2011,2.서울특별시,중랑구,29.8
2012,2.서울특별시,중랑구,30
2013,2.서울특별시,중랑구,30.4
2014,2.서울특별시,중랑구,30.8
2015,2.서울특별시,중랑구,31.3
2016,2.서울특별시,중랑구,31.6
2017,2.서울특별시,중랑구,32.3
2018,2.서울특별시,중랑구,33.1
2019,2.서울특별시,중랑구,34.1
2020,2.서울특별시,중랑구,35.4
2021,2.서울특별시,중랑구,36.6
2001,3.인천광역시,,39.5
2002,3.인천광역시,,38.9
2003,3.인천광역시,,38.2
2004,3.인천광역시,,37.7
2005,3.인천광역시,,37.1
2006,3.인천광역시,,36.3
2007,3.인천광역시,,35.6
2008,3.인천광역시,,34.9
2009,3.인천광역시,,34.2
2010,3.인천광역시,,33.5
2011,3.인천광역시,,33
2012,3.인천광역시,,32.9
2013,3.인천광역시,,32.9
2014,3.인천광역시,,33
2015,3.인천광역시,,33.1
2016,3.인천광역시,,33
2017,3.인천광역시,,33.3
2018,3.인천광역시,,33.8
2019,3.인천광역시,,34.3
2020,3.인천광역시,,35.2
2021,3.인천광역시,,36.3
2001,3.인천광역시,강화군,45.7
2002,3.인천광역시,강화군,46.8
2003,3.인천광역시,강화군,47.9
2004,3.인천광역시,강화군,49
2005,3.인천광역시,강화군,49.8
2006,3.인천광역시,강화군,50.2
2007,3.인천광역시,강화군,51
2008,3.인천광역시,강화군,51.6
2009,3.인천광역시,강화군,52.1
2010,3.인천광역시,강화군,52.7
2011,3.인천광역시,강화군,53.7
2012,3.인천광역시,강화군,55.4
2013,3.인천광역시,강화군,57.1
2014,3.인천광역시,강화군,58.5
2015,3.인천광역시,강화군,59.7
2016,3.인천광역시,강화군,60.3
2017,3.인천광역시,강화군,61.4
2018,3.인천광역시,강화군,63.1
2019,3.인천광역시,강화군,65
2020,3.인천광역시,강화군,68
2021,3.인천광역시,강화군,71.2
2001,3.인천광역시,계양구,45.7
2002,3.인천광역시,계양구,44
2003,3.인천광역시,계양구,42.5
2004,3.인천광역시,계양구,41
2005,3.인천광역시,계양구,39.4
2006,3.인천광역시,계양구,37.5
2007,3.인천광역시,계양구,35.9
2008,3.인천광역시,계양구,34.4
2009,3.인천광역시,계양구,32.9
2010,3.인천광역시,계양구,31.5
2011,3.인천광역시,계양구,30.3
2012,3.인천광역시,계양구,29.5
2013,3.인천광역시,계양구,28.9
2014,3.인천광역시,계양구,28.5
2015,3.인천광역시,계양구,28.1
2016,3.인천광역시,계양구,27.8
2017,3.인천광역시,계양구,27.9
2018,3.인천광역시,계양구,28.3
2019,3.인천광역시,계양구,28.7
2020,3.인천광역시,계양구,29.7
2021,3.인천광역시,계양구,30.8
2001,3.인천광역시,남동구,38.4
2002,3.인천광역시,남동구,37.8
2003,3.인천광역시,남동구,37.2
2004,3.인천광역시,남동구,36.6
2005,3.인천광역시,남동구,35.8
2006,3.인천광역시,남동구,34.9
2007,3.인천광역시,남동구,34.3
2008,3.인천광역시,남동구,33.8
2009,3.인천광역시,남동구,33.3
2010,3.인천광역시,남동구,32.9
2011,3.인천광역시,남동구,32.5
2012,3.인천광역시,남동구,32.5
2013,3.인천광역시,남동구,32.5
2014,3.인천광역시,남동구,32.6
2015,3.인천광역시,남동구,32.7
2016,3.인천광역시,남동구,32.7
2017,3.인천광역시,남동구,33.1
2018,3.인천광역시,남동구,33.6
2019,3.인천광역시,남동구,34.2
2020,3.인천광역시,남동구,35.2
2021,3.인천광역시,남동구,36.2
2001,3.인천광역시,동구,32.6
2002,3.인천광역시,동구,33.1
2003,3.인천광역시,동구,33.9
2004,3.인천광역시,동구,35.1
2005,3.인천광역시,동구,35.8
2006,3.인천광역시,동구,36.2
2007,3.인천광역시,동구,36.7
2008,3.인천광역시,동구,37.1
2009,3.인천광역시,동구,37.4
2010,3.인천광역시,동구,38
2011,3.인천광역시,동구,38.6
2012,3.인천광역시,동구,39.4
2013,3.인천광역시,동구,40.3
2014,3.인천광역시,동구,41.1
2015,3.인천광역시,동구,42
2016,3.인천광역시,동구,42.7
2017,3.인천광역시,동구,43.8
2018,3.인천광역시,동구,45.1
2019,3.인천광역시,동구,46.3
2020,3.인천광역시,동구,48.1
2021,3.인천광역시,동구,49.9
2001,3.인천광역시,미추홀구,33.6
2002,3.인천광역시,미추홀구,33.3
2003,3.인천광역시,미추홀구,33
2004,3.인천광역시,미추홀구,33
2005,3.인천광역시,미추홀구,33
2006,3.인천광역시,미추홀구,32.8
2007,3.인천광역시,미추홀구,32.7
2008,3.인천광역시,미추홀구,32.7
2009,3.인천광역시,미추홀구,32.6
2010,3.인천광역시,미추홀구,32.5
2011,3.인천광역시,미추홀구,32.6
2012,3.인천광역시,미추홀구,33
2013,3.인천광역시,미추홀구,33.5
2014,3.인천광역시,미추홀구,34
2015,3.인천광역시,미추홀구,34.4
2016,3.인천광역시,미추홀구,34.6
2017,3.인천광역시,미추홀구,35
2018,3.인천광역시,미추홀구,35.7
2019,3.인천광역시,미추홀구,36.4
2020,3.인천광역시,미추홀구,37.5
2021,3.인천광역시,미추홀구,38.5
2001,3.인천광역시,부평구,38.7
2002,3.인천광역시,부평구,37.9
2003,3.인천광역시,부평구,37.1
2004,3.인천광역시,부평구,36.6
2005,3.인천광역시,부평구,36
2006,3.인천광역시,부평구,35.3
2007,3.인천광역시,부평구,34.5
2008,3.인천광역시,부평구,33.8
2009,3.인천광역시,부평구,33
2010,3.인천광역시,부평구,32.1
2011,3.인천광역시,부평구,31.5
2012,3.인천광역시,부평구,31.2
2013,3.인천광역시,부평구,31.1
2014,3.인천광역시,부평구,31
2015,3.인천광역시,부평구,31.1
2016,3.인천광역시,부평구,31.1
2017,3.인천광역시,부평구,31.4
2018,3.인천광역시,부평구,32
2019,3.인천광역시,부평구,32.7
2020,3.인천광역시,부평구,33.8
2021,3.인천광역시,부평구,34.9
2001,3.인천광역시,서구,42.6
2002,3.인천광역시,서구,41.8
2003,3.인천광역시,서구,41
2004,3.인천광역시,서구,40.4
2005,3.인천광역시,서구,39.9
2006,3.인천광역시,서구,39.1
2007,3.인천광역시,서구,38.2
2008,3.인천광역시,서구,37.3
2009,3.인천광역시,서구,36.1
2010,3.인천광역시,서구,34.9
2011,3.인천광역시,서구,34.1
2012,3.인천광역시,서구,33.7
2013,3.인천광역시,서구,33.4
2014,3.인천광역시,서구,33.2
2015,3.인천광역시,서구,33
2016,3.인천광역시,서구,32.7
2017,3.인천광역시,서구,32.6
2018,3.인천광역시,서구,32.7
2019,3.인천광역시,서구,32.9
2020,3.인천광역시,서구,33.4
2021,3.인천광역시,서구,34.1
2001,3.인천광역시,연수구,43.2
2002,3.인천광역시,연수구,42
