Year,시도,시군구,Value
2010,4.경기도,동두천시,46.5
2015,4.경기도,동두천시,52.6
2020,4.경기도,동두천시,61.1
2005,4.경기도,부천시,55.2
2010,4.경기도,부천시,49.8
2015,4.경기도,부천시,54
2020,4.경기도,부천시,58.2
2005,4.경기도,성남시,43.3
2010,4.경기도,성남시,38.1
2015,4.경기도,성남시,40
2020,4.경기도,성남시,43.2
2005,4.경기도,수원시,49.7
2010,4.경기도,수원시,45.1
2015,4.경기도,수원시,49.3
2020,4.경기도,수원시,51.6
2005,4.경기도,시흥시,51.6
2010,4.경기도,시흥시,46.5
2015,4.경기도,시흥시,52.8
2020,4.경기도,시흥시,55.1
2005,4.경기도,안산시,41.6
2010,4.경기도,안산시,40.4
2015,4.경기도,안산시,46.3
2020,4.경기도,안산시,51.4
2005,4.경기도,안성시,56.5
2010,4.경기도,안성시,53.3
2015,4.경기도,안성시,58.3
2020,4.경기도,안성시,61.7
2005,4.경기도,안양시,56.4
2010,4.경기도,안양시,51.9
2015,4.경기도,안양시,55.1
2020,4.경기도,안양시,57.3
2005,4.경기도,양주시,50.4
2010,4.경기도,양주시,52.9
2015,4.경기도,양주시,54.6
2020,4.경기도,양주시,57.3
2005,4.경기도,양평군,70.5
2010,4.경기도,양평군,70.2
2015,4.경기도,양평군,69.9
2020,4.경기도,양평군,72.5
2005,4.경기도,여주시,62.6
2010,4.경기도,여주시,62.6
2015,4.경기도,여주시,71
2020,4.경기도,여주시,69.6
2005,4.경기도,연천군,70.4
2010,4.경기도,연천군,67.5
2015,4.경기도,연천군,66.1
2020,4.경기도,연천군,64.5
2005,4.경기도,오산시,46.4
2010,4.경기도,오산시,41.2
2015,4.경기도,오산시,44.5
2020,4.경기도,오산시,50.7
2005,4.경기도,용인시,59
2010,4.경기도,용인시,51.6
2015,4.경기도,용인시,54.9
2020,4.경기도,용인시,60.2
2005,4.경기도,의왕시,55.4
2010,4.경기도,의왕시,51
2015,4.경기도,의왕시,52.5
2020,4.경기도,의왕시,60.5
2005,4.경기도,의정부시,54.3
2010,4.경기도,의정부시,51.5
2015,4.경기도,의정부시,52.4
2020,4.경기도,의정부시,55
2005,4.경기도,이천시,59
2010,4.경기도,이천시,59.1
2015,4.경기도,이천시,62.6
2020,4.경기도,이천시,63
2005,4.경기도,파주시,59.6
2010,4.경기도,파주시,52.2
2015,4.경기도,파주시,51.4
2020,4.경기도,파주시,55.3
2005,4.경기도,평택시,55.9
2010,4.경기도,평택시,55.5
2015,4.경기도,평택시,53.6
2020,4.경기도,평택시,54.7
2005,4.경기도,포천시,56.3
2010,4.경기도,포천시,58.4
2015,4.경기도,포천시,60
2020,4.경기도,포천시,64
2005,4.경기도,하남시,42.3
2010,4.경기도,하남시,42
2015,4.경기도,하남시,47.7
2020,4.경기도,하남시,43.3
2005,4.경기도,화성시,54.5
2010,4.경기도,화성시,50.6
2015,4.경기도,화성시,53.4
2020,4.경기도,화성시,52.4
