Year,시도,시군구,Value
2004,3.인천광역시,부평구,35.91
2005,3.인천광역시,부평구,34.67
2006,3.인천광역시,부평구,33.79
2007,3.인천광역시,부평구,33.2
2008,3.인천광역시,부평구,32.26
2009,3.인천광역시,부평구,31.58
2010,3.인천광역시,부평구,30.43
2011,3.인천광역시,부평구,29.13
2012,3.인천광역시,부평구,27.96
2013,3.인천광역시,부평구,27.06
2014,3.인천광역시,부평구,26.05
2015,3.인천광역시,부평구,25.44
2016,3.인천광역시,부평구,24.75
2017,3.인천광역시,부평구,23.87
2018,3.인천광역시,부평구,22.85
2019,3.인천광역시,부평구,22.32
2020,3.인천광역시,부평구,21.92
2021,3.인천광역시,부평구,22.05
2022,3.인천광역시,부평구,21.66
2001,3.인천광역시,서구,41.77
2002,3.인천광역시,서구,40.57
2003,3.인천광역시,서구,37.24
2004,3.인천광역시,서구,35.88
2005,3.인천광역시,서구,35.28
2006,3.인천광역시,서구,33.9
2007,3.인천광역시,서구,33.72
2008,3.인천광역시,서구,32.34
2009,3.인천광역시,서구,31.21
2010,3.인천광역시,서구,30.33
2011,3.인천광역시,서구,29.31
2012,3.인천광역시,서구,28.45
2013,3.인천광역시,서구,27.61
2014,3.인천광역시,서구,26.97
2015,3.인천광역시,서구,26.52
2016,3.인천광역시,서구,25.82
2017,3.인천광역시,서구,25.61
2018,3.인천광역시,서구,24.35
2019,3.인천광역시,서구,24.33
2020,3.인천광역시,서구,24.19
2021,3.인천광역시,서구,24.02
2022,3.인천광역시,서구,23.5
2001,3.인천광역시,연수구,41.22
2002,3.인천광역시,연수구,39.06
2003,3.인천광역시,연수구,36.69
2004,3.인천광역시,연수구,35.88
2005,3.인천광역시,연수구,35.36
2006,3.인천광역시,연수구,34.82
2007,3.인천광역시,연수구,34.84
2008,3.인천광역시,연수구,33.63
2009,3.인천광역시,연수구,33.03
2010,3.인천광역시,연수구,31.99
2011,3.인천광역시,연수구,30.4
2012,3.인천광역시,연수구,29.74
2013,3.인천광역시,연수구,28.99
2014,3.인천광역시,연수구,27.98
2015,3.인천광역시,연수구,27.05
2016,3.인천광역시,연수구,26.24
2017,3.인천광역시,연수구,26.1
2018,3.인천광역시,연수구,25.18
2019,3.인천광역시,연수구,24.33
2020,3.인천광역시,연수구,24.6
2021,3.인천광역시,연수구,24.51
2022,3.인천광역시,연수구,24.19
2001,3.인천광역시,옹진군,15.65
2002,3.인천광역시,옹진군,15.03
2003,3.인천광역시,옹진군,15.07
2004,3.인천광역시,옹진군,15.2
2005,3.인천광역시,옹진군,14.92
2006,3.인천광역시,옹진군,14.76
2007,3.인천광역시,옹진군,14.05
2008,3.인천광역시,옹진군,12.96
2009,3.인천광역시,옹진군,12.42
2010,3.인천광역시,옹진군,12.71
2011,3.인천광역시,옹진군,12.1
2012,3.인천광역시,옹진군,12.04
2013,3.인천광역시,옹진군,12.31
2014,3.인천광역시,옹진군,12.15
2015,3.인천광역시,옹진군,11.69
2016,3.인천광역시,옹진군,11.53
2017,3.인천광역시,옹진군,11
2018,3.인천광역시,옹진군,11.21
2019,3.인천광역시,옹진군,10.96
2020,3.인천광역시,옹진군,10
2021,3.인천광역시,옹진군,9.89
2022,3.인천광역시,옹진군,9.65
2001,3.인천광역시,중구,38.44
2002,3.인천광역시,중구,34.27
2003,3.인천광역시,중구,32.96
2004,3.인천광역시,중구,32.41
2005,3.인천광역시,중구,31.92
2006,3.인천광역시,중구,31.05
2007,3.인천광역시,중구,30.2
2008,3.인천광역시,중구,28.94
2009,3.인천광역시,중구,28.66
2010,3.인천광역시,중구,28.3
2011,3.인천광역시,중구,27.2
2012,3.인천광역시,중구,26.5
2013,3.인천광역시,중구,26.14
2014,3.인천광역시,중구,25.19
2015,3.인천광역시,중구,24.34
2016,3.인천광역시,중구,23.72
2017,3.인천광역시,중구,23.79
2018,3.인천광역시,중구,22.89
2019,3.인천광역시,중구,21.98
2020,3.인천광역시,중구,22.49
2021,3.인천광역시,중구,21.81
2022,3.인천광역시,중구,21.26
2001,4.경기도,,39.96
2002,4.경기도,,37.63
2003,4.경기도,,36.88
2004,4.경기도,,36.51
2005,4.경기도,,36.05
2006,4.경기도,,35.49
2007,4.경기도,,34.55
2008,4.경기도,,33.62
2009,4.경기도,,32.74
2010,4.경기도,,31.5
2011,4.경기도,,30.55
2012,4.경기도,,29.61
2013,4.경기도,,28.68
2014,4.경기도,,27.35
2015,4.경기도,,26.94
2016,4.경기도,,26.14
2017,4.경기도,,25.53
2018,4.경기도,,24.84
2019,4.경기도,,24.2
2020,4.경기도,,23.91
2021,4.경기도,,24.1
2022,4.경기도,,23.43
2001,4.경기도,가평군,29.41
2002,4.경기도,가평군,28.81
2003,4.경기도,가평군,27.87
2004,4.경기도,가평군,27.6
2005,4.경기도,가평군,27.05
2006,4.경기도,가평군,26.13
2007,4.경기도,가평군,25.64
2008,4.경기도,가평군,24.72
2009,4.경기도,가평군,24.02
2010,4.경기도,가평군,23.78
2011,4.경기도,가평군,23.35
2012,4.경기도,가평군,22.62
2013,4.경기도,가평군,22.06
2014,4.경기도,가평군,20.99
2015,4.경기도,가평군,20.79
2016,4.경기도,가평군,19.86
2017,4.경기도,가평군,19.46
2018,4.경기도,가평군,18.9
2019,4.경기도,가평군,18.33
2020,4.경기도,가평군,17.87
2021,4.경기도,가평군,17.72
2022,4.경기도,가평군,17.51
2001,4.경기도,고양시,40.77
2002,4.경기도,고양시,38.88
2003,4.경기도,고양시,38.26
2004,4.경기도,고양시,38.08
2005,4.경기도,고양시,37.96
2006,4.경기도,고양시,37.45
2007,4.경기도,고양시,36.17
2008,4.경기도,고양시,35.05
2009,4.경기도,고양시,34.29
2010,4.경기도,고양시,32.73
2011,4.경기도,고양시,31.54
2012,4.경기도,고양시,30.72
2013,4.경기도,고양시,29.88
2014,4.경기도,고양시,28.57
2015,4.경기도,고양시,28.21
2016,4.경기도,고양시,27.23
2017,4.경기도,고양시,26.38
2018,4.경기도,고양시,25.23
2019,4.경기도,고양시,24.1
2020,4.경기도,고양시,23.84
2021,4.경기도,고양시,24.05
2022,4.경기도,고양시,22.98
2001,4.경기도,과천시,42.16
2002,4.경기도,과천시,39.35
2003,4.경기도,과천시,38.87
2004,4.경기도,과천시,38.33
2005,4.경기도,과천시,37.08
2006,4.경기도,과천시,37.09
2007,4.경기도,과천시,35.86
2008,4.경기도,과천시,35.44
2009,4.경기도,과천시,35.83
2010,4.경기도,과천시,34.07
2011,4.경기도,과천시,32.56
2012,4.경기도,과천시,31.24
2013,4.경기도,과천시,30.01
2014,4.경기도,과천시,28.62
2015,4.경기도,과천시,27.25
2016,4.경기도,과천시,26.4
2017,4.경기도,과천시,24.77
2018,4.경기도,과천시,24.23
2019,4.경기도,과천시,23.5
2020,4.경기도,과천시,24
2021,4.경기도,과천시,24.2
2022,4.경기도,과천시,24.51
2001,4.경기도,광명시,41.76
2002,4.경기도,광명시,39.5
2003,4.경기도,광명시,38.02
2004,4.경기도,광명시,37.48
2005,4.경기도,광명시,37.06
2006,4.경기도,광명시,36.3
2007,4.경기도,광명시,35.36
2008,4.경기도,광명시,34.68
2009,4.경기도,광명시,33.83
2010,4.경기도,광명시,32.71
2011,4.경기도,광명시,31.78
2012,4.경기도,광명시,30.91
2013,4.경기도,광명시,29.75
2014,4.경기도,광명시,28.49
2015,4.경기도,광명시,27.71
2016,4.경기도,광명시,27.02
2017,4.경기도,광명시,26.16
2018,4.경기도,광명시,25.25
2019,4.경기도,광명시,24.24
2020,4.경기도,광명시,23.81
2021,4.경기도,광명시,23.44
2022,4.경기도,광명시,23.01
2001,4.경기도,광주시,37.93
2002,4.경기도,광주시,36.98
2003,4.경기도,광주시,36.09
2004,4.경기도,광주시,35.88
2005,4.경기도,광주시,35.25
2006,4.경기도,광주시,34.89
2007,4.경기도,광주시,34.12
2008,4.경기도,광주시,33.18
2009,4.경기도,광주시,32.69
2010,4.경기도,광주시,31.56
2011,4.경기도,광주시,31.31
2012,4.경기도,광주시,30.87
2013,4.경기도,광주시,30.06
2014,4.경기도,광주시,28.98
2015,4.경기도,광주시,29.09
2016,4.경기도,광주시,28.59
2017,4.경기도,광주시,27.95
2018,4.경기도,광주시,26.46
2019,4.경기도,광주시,25.91
2020,4.경기도,광주시,25.09
2021,4.경기도,광주시,25.17
2022,4.경기도,광주시,24.67
2001,4.경기도,구리시,42.15
2002,4.경기도,구리시,38.74
2003,4.경기도,구리시,37.76
2004,4.경기도,구리시,37.62
2005,4.경기도,구리시,37.33
2006,4.경기도,구리시,37.14
2007,4.경기도,구리시,36.33
2008,4.경기도,구리시,35.53
2009,4.경기도,구리시,34.85
2010,4.경기도,구리시,33.35
2011,4.경기도,구리시,32.04
2012,4.경기도,구리시,31.32
2013,4.경기도,구리시,30.43
2014,4.경기도,구리시,29.37
2015,4.경기도,구리시,28.67
2016,4.경기도,구리시,27.79
2017,4.경기도,구리시,26.56
2018,4.경기도,구리시,25.71
2019,4.경기도,구리시,24.75
2020,4.경기도,구리시,24.36
2021,4.경기도,구리시,24.12
2022,4.경기도,구리시,22.85
2001,4.경기도,군포시,41.53
2002,4.경기도,군포시,38.93
2003,4.경기도,군포시,37.57
2004,4.경기도,군포시,37.03
2005,4.경기도,군포시,36.84
2006,4.경기도,군포시,36.37
2007,4.경기도,군포시,35.41
2008,4.경기도,군포시,34.75
2009,4.경기도,군포시,33.78
2010,4.경기도,군포시,32.38
2011,4.경기도,군포시,31.89
2012,4.경기도,군포시,30.84
2013,4.경기도,군포시,29.91
2014,4.경기도,군포시,28.67
2015,4.경기도,군포시,27.94
2016,4.경기도,군포시,27.21
2017,4.경기도,군포시,26.15
2018,4.경기도,군포시,25.04
2019,4.경기도,군포시,23.99
2020,4.경기도,군포시,23.16
2021,4.경기도,군포시,23.21
2022,4.경기도,군포시,22.56
2001,4.경기도,김포시,36.47
2002,4.경기도,김포시,35.51
2003,4.경기도,김포시,35
2004,4.경기도,김포시,35.07
2005,4.경기도,김포시,34.42
2006,4.경기도,김포시,33.56
2007,4.경기도,김포시,32.44
2008,4.경기도,김포시,31.56
2009,4.경기도,김포시,30.7
2010,4.경기도,김포시,29.63
2011,4.경기도,김포시,28.51
2012,4.경기도,김포시,27.42
2013,4.경기도,김포시,26.72
2014,4.경기도,김포시,25.56
2015,4.경기도,김포시,25.27
2016,4.경기도,김포시,24.76
2017,4.경기도,김포시,24.44
2018,4.경기도,김포시,24.64
2019,4.경기도,김포시,25
2020,4.경기도,김포시,24.71
2021,4.경기도,김포시,25.4
2022,4.경기도,김포시,24.65
2001,4.경기도,남양주시,40.45
2002,4.경기도,남양주시,38.03
2003,4.경기도,남양주시,36.51
2004,4.경기도,남양주시,36.22
2005,4.경기도,남양주시,35.83
2006,4.경기도,남양주시,35.59
2007,4.경기도,남양주시,34.95
2008,4.경기도,남양주시,33.84
2009,4.경기도,남양주시,32.66
2010,4.경기도,남양주시,31.44
2011,4.경기도,남양주시,30.6
2012,4.경기도,남양주시,29.58
2013,4.경기도,남양주시,28.65
2014,4.경기도,남양주시,27.81
2015,4.경기도,남양주시,27.07
2016,4.경기도,남양주시,26.71
2017,4.경기도,남양주시,26.14
2018,4.경기도,남양주시,25.67
2019,4.경기도,남양주시,24.79
2020,4.경기도,남양주시,24.5
2021,4.경기도,남양주시,24.62
2022,4.경기도,남양주시,23.75
2001,4.경기도,동두천시,37.07
2002,4.경기도,동두천시,34.65
2003,4.경기도,동두천시,34.65
2004,4.경기도,동두천시,33.65
2005,4.경기도,동두천시,33.63
2006,4.경기도,동두천시,32.85
2007,4.경기도,동두천시,33.04
2008,4.경기도,동두천시,31.2
2009,4.경기도,동두천시,30.57
2010,4.경기도,동두천시,29.3
2011,4.경기도,동두천시,29.07
2012,4.경기도,동두천시,27.46
2013,4.경기도,동두천시,27.06
2014,4.경기도,동두천시,25.95
2015,4.경기도,동두천시,25.71
2016,4.경기도,동두천시,24.62
2017,4.경기도,동두천시,24.1
2018,4.경기도,동두천시,23.12
2019,4.경기도,동두천시,21.98
2020,4.경기도,동두천시,21.85
2021,4.경기도,동두천시,22.28
2022,4.경기도,동두천시,21.45
2001,4.경기도,부천시,42.23
2002,4.경기도,부천시,38.45
2003,4.경기도,부천시,37.97
2004,4.경기도,부천시,37.41
2005,4.경기도,부천시,36.86
2006,4.경기도,부천시,36.24
2007,4.경기도,부천시,35.3
2008,4.경기도,부천시,34.32
2009,4.경기도,부천시,33.4
2010,4.경기도,부천시,32.07
2011,4.경기도,부천시,30.96
2012,4.경기도,부천시,29.63
2013,4.경기도,부천시,28.51
2014,4.경기도,부천시,26.98
2015,4.경기도,부천시,26.28
2016,4.경기도,부천시,25.49
2017,4.경기도,부천시,24.82
2018,4.경기도,부천시,24.24
2019,4.경기도,부천시,23.7
2020,4.경기도,부천시,23.21
2021,4.경기도,부천시,23.43
2022,4.경기도,부천시,22.77
2001,4.경기도,성남시,41.66
2002,4.경기도,성남시,38.42
2003,4.경기도,성남시,37.47
2004,4.경기도,성남시,37.31
2005,4.경기도,성남시,36.81
2006,4.경기도,성남시,36.32
2007,4.경기도,성남시,35.43
2008,4.경기도,성남시,34.59
2009,4.경기도,성남시,33.64
2010,4.경기도,성남시,32.24
2011,4.경기도,성남시,31.23
2012,4.경기도,성남시,30.47
2013,4.경기도,성남시,29.36
2014,4.경기도,성남시,27.88
2015,4.경기도,성남시,27.51
2016,4.경기도,성남시,26.6
2017,4.경기도,성남시,26.12
2018,4.경기도,성남시,25.12
2019,4.경기도,성남시,24.49
2020,4.경기도,성남시,24.23
2021,4.경기도,성남시,24.24
2022,4.경기도,성남시,23.56
2001,4.경기도,수원시,42.14
2002,4.경기도,수원시,39.09
2003,4.경기도,수원시,38.88
2004,4.경기도,수원시,38.06
2005,4.경기도,수원시,37.37
2006,4.경기도,수원시,36.92
2007,4.경기도,수원시,36.09
2008,4.경기도,수원시,35.16
2009,4.경기도,수원시,34.32
2010,4.경기도,수원시,33.05
2011,4.경기도,수원시,32.03
2012,4.경기도,수원시,30.96
2013,4.경기도,수원시,29.88
2014,4.경기도,수원시,28.4
2015,4.경기도,수원시,27.97
2016,4.경기도,수원시,27.12
2017,4.경기도,수원시,26.5
2018,4.경기도,수원시,26.08
2019,4.경기도,수원시,25.16
2020,4.경기도,수원시,24.78
2021,4.경기도,수원시,24.54
2022,4.경기도,수원시,23.76
2001,4.경기도,시흥시,41.89
2002,4.경기도,시흥시,40.35
2003,4.경기도,시흥시,39.5
2004,4.경기도,시흥시,39.21
2005,4.경기도,시흥시,38.56
2006,4.경기도,시흥시,37.55
2007,4.경기도,시흥시,36.29
2008,4.경기도,시흥시,34.89
2009,4.경기도,시흥시,33.46
2010,4.경기도,시흥시,31.9
2011,4.경기도,시흥시,30.79
2012,4.경기도,시흥시,29.66
2013,4.경기도,시흥시,28.71
2014,4.경기도,시흥시,27.43
2015,4.경기도,시흥시,27.26
2016,4.경기도,시흥시,26.56
2017,4.경기도,시흥시,25.9
2018,4.경기도,시흥시,25.17
2019,4.경기도,시흥시,24.78
2020,4.경기도,시흥시,24.41
2021,4.경기도,시흥시,24.31
2022,4.경기도,시흥시,23.73
2001,4.경기도,안산시,42.61
2002,4.경기도,안산시,39.94
2003,4.경기도,안산시,39.81
2004,4.경기도,안산시,39.76
2005,4.경기도,안산시,39.28
2006,4.경기도,안산시,38.49
2007,4.경기도,안산시,37.31
2008,4.경기도,안산시,36.16
2009,4.경기도,안산시,35.01
2010,4.경기도,안산시,33.42
2011,4.경기도,안산시,32.17
2012,4.경기도,안산시,31.49
2013,4.경기도,안산시,30.16
2014,4.경기도,안산시,28.44
2015,4.경기도,안산시,27.54
2016,4.경기도,안산시,26.57
2017,4.경기도,안산시,25.78
2018,4.경기도,안산시,24.8
2019,4.경기도,안산시,23.85
2020,4.경기도,안산시,23.26
2021,4.경기도,안산시,23.41
2022,4.경기도,안산시,22.51
2001,4.경기도,안성시,32.66
2002,4.경기도,안성시,31.44
2003,4.경기도,안성시,31.19
2004,4.경기도,안성시,30.54
2005,4.경기도,안성시,30.3
2006,4.경기도,안성시,29.51
2007,4.경기도,안성시,29.13
2008,4.경기도,안성시,28.72
2009,4.경기도,안성시,27.83
2010,4.경기도,안성시,26.84
2011,4.경기도,안성시,26.18
2012,4.경기도,안성시,25.24
2013,4.경기도,안성시,24.43
2014,4.경기도,안성시,23.49
2015,4.경기도,안성시,23.22
2016,4.경기도,안성시,22.69
2017,4.경기도,안성시,22.41
2018,4.경기도,안성시,21.75
2019,4.경기도,안성시,21.34
2020,4.경기도,안성시,21.09
2021,4.경기도,안성시,21.5
2022,4.경기도,안성시,21.17
2001,4.경기도,안양시,41.51
2002,4.경기도,안양시,39.17
2003,4.경기도,안양시,38.43
2004,4.경기도,안양시,38.33
2005,4.경기도,안양시,37.57
2006,4.경기도,안양시,36.61
2007,4.경기도,안양시,35.82
2008,4.경기도,안양시,35.05
2009,4.경기도,안양시,34.13
2010,4.경기도,안양시,33.32
2011,4.경기도,안양시,32.22
2012,4.경기도,안양시,30.98
2013,4.경기도,안양시,29.83
2014,4.경기도,안양시,28.34
2015,4.경기도,안양시,27.91
2016,4.경기도,안양시,26.97
2017,4.경기도,안양시,26.19
2018,4.경기도,안양시,25.41
2019,4.경기도,안양시,24.62
2020,4.경기도,안양시,24.32
2021,4.경기도,안양시,24.25
2022,4.경기도,안양시,23.76
2001,4.경기도,양주시,34.4
2002,4.경기도,양주시,34.1
2003,4.경기도,양주시,33.01
2004,4.경기도,양주시,32.82
2005,4.경기도,양주시,32.37
2006,4.경기도,양주시,32.19
2007,4.경기도,양주시,32.04
2008,4.경기도,양주시,30.41
2009,4.경기도,양주시,30.18
2010,4.경기도,양주시,29.1
2011,4.경기도,양주시,28.69
2012,4.경기도,양주시,27.35
2013,4.경기도,양주시,26.95
2014,4.경기도,양주시,25.55
2015,4.경기도,양주시,25.59
2016,4.경기도,양주시,24.37
2017,4.경기도,양주시,24.12
2018,4.경기도,양주시,23.36
2019,4.경기도,양주시,22.92
2020,4.경기도,양주시,22.7
2021,4.경기도,양주시,23.21
2022,4.경기도,양주시,22.47
2001,4.경기도,양평군,29.13
2002,4.경기도,양평군,28.09
2003,4.경기도,양평군,26.94
2004,4.경기도,양평군,27.03
2005,4.경기도,양평군,26.92
2006,4.경기도,양평군,26.56
2007,4.경기도,양평군,25.6
2008,4.경기도,양평군,24.94
2009,4.경기도,양평군,24.74
2010,4.경기도,양평군,23.81
2011,4.경기도,양평군,23.82
2012,4.경기도,양평군,23.7
2013,4.경기도,양평군,23.16
2014,4.경기도,양평군,22.72
2015,4.경기도,양평군,22.51
2016,4.경기도,양평군,22.06
2017,4.경기도,양평군,21.45
2018,4.경기도,양평군,20.98
2019,4.경기도,양평군,20.36
2020,4.경기도,양평군,19.76
2021,4.경기도,양평군,19.82
2022,4.경기도,양평군,19.44
2001,4.경기도,여주시,31.64
2002,4.경기도,여주시,29.83
2003,4.경기도,여주시,29.14
2004,4.경기도,여주시,28.85
2005,4.경기도,여주시,28.35
2006,4.경기도,여주시,27.8
2007,4.경기도,여주시,26.69
2008,4.경기도,여주시,26.33
2009,4.경기도,여주시,25.61
2010,4.경기도,여주시,24.89
2011,4.경기도,여주시,23.9
2012,4.경기도,여주시,23.49
2013,4.경기도,여주시,22.78
2014,4.경기도,여주시,22.31
2015,4.경기도,여주시,22.15
2016,4.경기도,여주시,21.41
2017,4.경기도,여주시,20.87
2018,4.경기도,여주시,20.43
2019,4.경기도,여주시,19.75
2020,4.경기도,여주시,19.37
2021,4.경기도,여주시,19.33
2022,4.경기도,여주시,18.76
2001,4.경기도,연천군,29.48
2002,4.경기도,연천군,27.58
2003,4.경기도,연천군,27.64
2004,4.경기도,연천군,27.08
2005,4.경기도,연천군,26.32
2006,4.경기도,연천군,25.76
2007,4.경기도,연천군,24.54
2008,4.경기도,연천군,24.41
2009,4.경기도,연천군,23.37
2010,4.경기도,연천군,22.39
2011,4.경기도,연천군,21.59
2012,4.경기도,연천군,21.27
2013,4.경기도,연천군,20.13
2014,4.경기도,연천군,19.09
2015,4.경기도,연천군,18.35
2016,4.경기도,연천군,17.94
2017,4.경기도,연천군,17.71
2018,4.경기도,연천군,17.45
2019,4.경기도,연천군,15.96
2020,4.경기도,연천군,15.23
2021,4.경기도,연천군,15.12
2022,4.경기도,연천군,14.77
2001,4.경기도,오산시,38.82
2002,4.경기도,오산시,37.43
2003,4.경기도,오산시,36.86
2004,4.경기도,오산시,36.95
2005,4.경기도,오산시,36.19
2006,4.경기도,오산시,35.9
2007,4.경기도,오산시,34.81
2008,4.경기도,오산시,33.98
2009,4.경기도,오산시,33.23
2010,4.경기도,오산시,31.27
2011,4.경기도,오산시,30.12
2012,4.경기도,오산시,29.66
2013,4.경기도,오산시,28.7
2014,4.경기도,오산시,27.24
2015,4.경기도,오산시,27.44
2016,4.경기도,오산시,26.77
2017,4.경기도,오산시,26.27
2018,4.경기도,오산시,25.11
2019,4.경기도,오산시,24.52
2020,4.경기도,오산시,24.35
2021,4.경기도,오산시,24.86
2022,4.경기도,오산시,24.3
2001,4.경기도,용인시,38.69
2002,4.경기도,용인시,36.52
2003,4.경기도,용인시,35.62
2004,4.경기도,용인시,35.04
2005,4.경기도,용인시,34.87
2006,4.경기도,용인시,34.78
2007,4.경기도,용인시,33.87
2008,4.경기도,용인시,33.23
2009,4.경기도,용인시,32.33
2010,4.경기도,용인시,31.55
2011,4.경기도,용인시,30.62
2012,4.경기도,용인시,29.67
2013,4.경기도,용인시,29.19
2014,4.경기도,용인시,28.1
2015,4.경기도,용인시,28.01
2016,4.경기도,용인시,27.12
2017,4.경기도,용인시,26.68
2018,4.경기도,용인시,26.06
2019,4.경기도,용인시,25.29
2020,4.경기도,용인시,25.2
2021,4.경기도,용인시,25.69
2022,4.경기도,용인시,24.97
2001,4.경기도,의왕시,43.06
2002,4.경기도,의왕시,38.37
2003,4.경기도,의왕시,37.24
2004,4.경기도,의왕시,36.06
2005,4.경기도,의왕시,36.61
2006,4.경기도,의왕시,35.86
2007,4.경기도,의왕시,34.41
2008,4.경기도,의왕시,34.03
2009,4.경기도,의왕시,32.56
2010,4.경기도,의왕시,31.76
2011,4.경기도,의왕시,30.4
2012,4.경기도,의왕시,29.31
2013,4.경기도,의왕시,28.7
2014,4.경기도,의왕시,27.28
2015,4.경기도,의왕시,26.43
2016,4.경기도,의왕시,25.75
2017,4.경기도,의왕시,24.75
2018,4.경기도,의왕시,23.85
2019,4.경기도,의왕시,22.86
2020,4.경기도,의왕시,22.62
2021,4.경기도,의왕시,22.97
2022,4.경기도,의왕시,22.57
2001,4.경기도,의정부시,41.89
2002,4.경기도,의정부시,39.5
2003,4.경기도,의정부시,38.14
2004,4.경기도,의정부시,37.01
2005,4.경기도,의정부시,36.74
2006,4.경기도,의정부시,36.09
2007,4.경기도,의정부시,35.58
2008,4.경기도,의정부시,34.51
2009,4.경기도,의정부시,33.91
2010,4.경기도,의정부시,32.38
2011,4.경기도,의정부시,31.63
2012,4.경기도,의정부시,30.46
2013,4.경기도,의정부시,29.66
2014,4.경기도,의정부시,27.78
2015,4.경기도,의정부시,27.02
2016,4.경기도,의정부시,25.85
2017,4.경기도,의정부시,25.19
2018,4.경기도,의정부시,24.88
2019,4.경기도,의정부시,24.28
2020,4.경기도,의정부시,23.58
2021,4.경기도,의정부시,23.56
2022,4.경기도,의정부시,22.96
2001,4.경기도,이천시,37.51
2002,4.경기도,이천시,35.21
2003,4.경기도,이천시,33.85
2004,4.경기도,이천시,33.51
2005,4.경기도,이천시,33.36
2006,4.경기도,이천시,32.56
2007,4.경기도,이천시,31.25
2008,4.경기도,이천시,30.57
2009,4.경기도,이천시,29.93
2010,4.경기도,이천시,28.89
2011,4.경기도,이천시,27.89
2012,4.경기도,이천시,27.12
2013,4.경기도,이천시,26.11
2014,4.경기도,이천시,25.26
2015,4.경기도,이천시,24.99
2016,4.경기도,이천시,24.23
2017,4.경기도,이천시,23.65
2018,4.경기도,이천시,23.2
2019,4.경기도,이천시,22.69
2020,4.경기도,이천시,22.69
2021,4.경기도,이천시,22.74
2022,4.경기도,이천시,22.15
2001,4.경기도,파주시,33.73
2002,4.경기도,파주시,33.54
2003,4.경기도,파주시,32.83
2004,4.경기도,파주시,32.69
2005,4.경기도,파주시,32.09
2006,4.경기도,파주시,31.75
2007,4.경기도,파주시,31.6
2008,4.경기도,파주시,30.96
2009,4.경기도,파주시,29.79
2010,4.경기도,파주시,28.57
2011,4.경기도,파주시,27.76
2012,4.경기도,파주시,27.58
2013,4.경기도,파주시,27.1
2014,4.경기도,파주시,25.62
2015,4.경기도,파주시,25.87
2016,4.경기도,파주시,25.03
2017,4.경기도,파주시,24.64
2018,4.경기도,파주시,24.16
2019,4.경기도,파주시,23.66
2020,4.경기도,파주시,23.6
2021,4.경기도,파주시,24.18
2022,4.경기도,파주시,23.46
2001,4.경기도,평택시,36.73
2002,4.경기도,평택시,35.86
2003,4.경기도,평택시,34.91
2004,4.경기도,평택시,35.22
2005,4.경기도,평택시,34.59
2006,4.경기도,평택시,33.9
2007,4.경기도,평택시,32.79
2008,4.경기도,평택시,31.79
2009,4.경기도,평택시,31.16
2010,4.경기도,평택시,30.16
2011,4.경기도,평택시,29.54
2012,4.경기도,평택시,28.55
2013,4.경기도,평택시,27.48
2014,4.경기도,평택시,26.17
2015,4.경기도,평택시,26
2016,4.경기도,평택시,25.06
2017,4.경기도,평택시,24.61
2018,4.경기도,평택시,23.99
2019,4.경기도,평택시,23.56
2020,4.경기도,평택시,23.45
2021,4.경기도,평택시,24.14
2022,4.경기도,평택시,23.47
2001,4.경기도,포천시,35.11
2002,4.경기도,포천시,33.16
2003,4.경기도,포천시,31.29
2004,4.경기도,포천시,30.71
2005,4.경기도,포천시,30.1
2006,4.경기도,포천시,29.5
2007,4.경기도,포천시,29.15
2008,4.경기도,포천시,28.18
2009,4.경기도,포천시,27.14
2010,4.경기도,포천시,26.16
2011,4.경기도,포천시,25.38
2012,4.경기도,포천시,24.28
2013,4.경기도,포천시,23.56
2014,4.경기도,포천시,22.42
2015,4.경기도,포천시,22.19
2016,4.경기도,포천시,21.48
2017,4.경기도,포천시,20.66
2018,4.경기도,포천시,19.73
2019,4.경기도,포천시,18.93
2020,4.경기도,포천시,18.23
2021,4.경기도,포천시,18.6
2022,4.경기도,포천시,18.27
2001,4.경기도,하남시,40.27
2002,4.경기도,하남시,36.74
2003,4.경기도,하남시,36.75
2004,4.경기도,하남시,36.21
2005,4.경기도,하남시,35.75
2006,4.경기도,하남시,35.19
2007,4.경기도,하남시,33.55
2008,4.경기도,하남시,32.73
2009,4.경기도,하남시,32.2
2010,4.경기도,하남시,30.3
2011,4.경기도,하남시,29.68
2012,4.경기도,하남시,28.86
2013,4.경기도,하남시,28.05
2014,4.경기도,하남시,26.7
2015,4.경기도,하남시,25.35
2016,4.경기도,하남시,24.85
2017,4.경기도,하남시,24.78
2018,4.경기도,하남시,24.5
2019,4.경기도,하남시,24.54
2020,4.경기도,하남시,24.91
2021,4.경기도,하남시,24.89
2022,4.경기도,하남시,24.48
2001,4.경기도,화성시,30.98
2002,4.경기도,화성시,31.35
2003,4.경기도,화성시,31.16
2004,4.경기도,화성시,30.93
2005,4.경기도,화성시,31.44
2006,4.경기도,화성시,31.77
2007,4.경기도,화성시,30.96
2008,4.경기도,화성시,30.99
2009,4.경기도,화성시,30.88
2010,4.경기도,화성시,30.32
2011,4.경기도,화성시,29.98
2012,4.경기도,화성시,29.22
2013,4.경기도,화성시,28.4
2014,4.경기도,화성시,26.95
2015,4.경기도,화성시,26.71
2016,4.경기도,화성시,26.26
2017,4.경기도,화성시,25.8
2018,4.경기도,화성시,25.17
2019,4.경기도,화성시,25.01
2020,4.경기도,화성시,25
